Type,Complexity,Granularity,Strategy,Proportion,Init_Performance,Final_Performance
Hard-to-easy,7,4,Random,10,0.1804,0.99
Easy-to-hard,7,4,Best,10,0.1833,0.9893
Easy-to-hard,7,4,Conformity,10,0.1833,0.9893
Easy-to-hard,7,4,Random,10,0.1833,0.9893
Easy-to-hard,7,4,Best,10,0.102,0.9897
Easy-to-hard,7,4,Conformity,10,0.102,0.9897
Easy-to-hard,7,4,Random,10,0.102,0.99
Easy-to-hard,7,4,Best,10,0.1633,0.9985
Easy-to-hard,7,4,Conformity,10,0.1633,0.9985
Easy-to-hard,7,4,Random,10,0.1633,0.9985
Easy-to-hard,7,4,Best,10,0.1007,0.9927
Easy-to-hard,7,4,Conformity,10,0.1007,0.991
Easy-to-hard,7,4,Random,10,0.1007,0.9927
Easy-to-hard,7,4,Best,10,0.1112,0.99
Easy-to-hard,7,4,Conformity,10,0.1112,0.9893
Easy-to-hard,7,4,Random,10,0.1112,0.9907
Easy-to-hard,7,4,Best,10,0.0991,0.99
Easy-to-hard,7,4,Conformity,10,0.0991,0.99
Easy-to-hard,7,4,Random,10,0.0991,0.99
Easy-to-hard,7,4,Best,10,0.158,0.989
Easy-to-hard,7,4,Conformity,10,0.158,0.9897
Easy-to-hard,7,4,Random,10,0.158,0.9897
Easy-to-hard,7,4,Best,10,0.1187,0.9893
Easy-to-hard,7,4,Conformity,10,0.1187,0.9883
Easy-to-hard,7,4,Random,10,0.1187,0.9897
Easy-to-hard,7,4,Best,10,0.102,0.9893
Easy-to-hard,7,4,Conformity,10,0.102,0.9893
Easy-to-hard,7,4,Random,10,0.102,0.9893
Easy-to-hard,7,4,Best,10,0.1117,0.9893
Easy-to-hard,7,4,Conformity,10,0.1117,0.9727
Easy-to-hard,7,4,Random,10,0.1117,0.9893
Hard-to-easy,7,4,Best,20,0.1643,0.9897
Hard-to-easy,7,4,Conformity,20,0.1643,0.9897
Hard-to-easy,7,4,Random,20,0.1643,0.9897
Hard-to-easy,7,4,Best,20,0.1993,0.9927
Hard-to-easy,7,4,Conformity,20,0.1993,0.9927
Hard-to-easy,7,4,Random,20,0.1993,0.9927
Hard-to-easy,7,4,Best,20,0.1696,0.991
Hard-to-easy,7,4,Conformity,20,0.1696,0.991
Hard-to-easy,7,4,Random,20,0.1696,0.991
Hard-to-easy,7,4,Best,20,0.16399999999999998,0.9966
Hard-to-easy,7,4,Conformity,20,0.16399999999999998,0.9966
Hard-to-easy,7,4,Random,20,0.16399999999999998,0.9966
Hard-to-easy,7,4,Best,20,0.1575,0.9897
Hard-to-easy,7,4,Conformity,20,0.1575,0.9897
Hard-to-easy,7,4,Random,20,0.1575,0.9897
Hard-to-easy,7,4,Best,20,0.184,0.99
Hard-to-easy,7,4,Conformity,20,0.184,0.99
Hard-to-easy,7,4,Random,20,0.184,0.99
Hard-to-easy,7,4,Best,20,0.1855,0.997
Hard-to-easy,7,4,Conformity,20,0.1855,0.997
Hard-to-easy,7,4,Random,20,0.1855,0.997
Hard-to-easy,7,4,Best,20,0.1649,0.9907
Hard-to-easy,7,4,Conformity,20,0.1649,0.9907
Hard-to-easy,7,4,Random,20,0.1649,0.9907
Hard-to-easy,7,4,Best,20,0.1581,0.99
Hard-to-easy,7,4,Conformity,20,0.1581,0.99
Hard-to-easy,7,4,Random,20,0.1581,0.99
Hard-to-easy,7,4,Best,20,0.1865,0.99
Hard-to-easy,7,4,Conformity,20,0.1865,0.99
Hard-to-easy,7,4,Random,20,0.1865,0.99
Easy-to-hard,7,4,Best,20,0.126,0.996
Easy-to-hard,7,4,Conformity,20,0.126,0.996
Easy-to-hard,7,4,Random,20,0.126,0.996
Easy-to-hard,7,4,Best,20,0.0962,0.989
Easy-to-hard,7,4,Conformity,20,0.0962,0.937
Easy-to-hard,7,4,Random,20,0.0962,0.989
Easy-to-hard,7,4,Best,20,0.1449,0.989
Easy-to-hard,7,4,Conformity,20,0.1449,0.9375
Easy-to-hard,7,4,Random,20,0.1449,0.989
Easy-to-hard,7,4,Best,20,0.0768,0.989
Easy-to-hard,7,4,Conformity,20,0.0768,0.974
Easy-to-hard,7,4,Random,20,0.0768,0.9883
Easy-to-hard,7,4,Best,20,0.0957,0.989
Easy-to-hard,7,4,Conformity,20,0.0957,0.9893
Easy-to-hard,7,4,Random,20,0.0957,0.9893
Easy-to-hard,7,4,Best,20,0.1427,0.993
Easy-to-hard,7,4,Conformity,20,0.1427,0.9556
Easy-to-hard,7,4,Random,20,0.1427,0.993
Easy-to-hard,7,4,Best,20,0.1146,0.989
Easy-to-hard,7,4,Conformity,20,0.1146,0.9893
Easy-to-hard,7,4,Random,20,0.1146,0.911
Easy-to-hard,7,4,Best,20,0.1322,0.9873
Easy-to-hard,7,4,Conformity,20,0.1322,0.989
Easy-to-hard,7,4,Random,20,0.1322,0.8677
Easy-to-hard,7,4,Best,20,0.1023,0.6963
Easy-to-hard,7,4,Conformity,20,0.1023,0.8345
Easy-to-hard,7,4,Random,20,0.1023,0.989
Easy-to-hard,7,4,Best,20,0.1044,0.998
Easy-to-hard,7,4,Conformity,20,0.1044,0.998
Easy-to-hard,7,4,Random,20,0.1044,0.998
Hard-to-easy,7,4,Best,30,0.1877,0.99
Hard-to-easy,7,4,Conformity,30,0.1877,0.99
Hard-to-easy,7,4,Random,30,0.1877,0.99
Hard-to-easy,7,4,Best,30,0.2012,0.991
Hard-to-easy,7,4,Conformity,30,0.2012,0.991
Hard-to-easy,7,4,Random,30,0.2012,0.991
Hard-to-easy,7,4,Best,30,0.204,0.991
Hard-to-easy,7,4,Conformity,30,0.204,0.991
Hard-to-easy,7,4,Random,30,0.204,0.991
Hard-to-easy,7,4,Best,30,0.1719,0.9897
Hard-to-easy,7,4,Conformity,30,0.1719,0.9897
Hard-to-easy,7,4,Random,30,0.1719,0.9897
Hard-to-easy,7,4,Best,30,0.1996,0.99
Hard-to-easy,7,4,Conformity,30,0.1996,0.99
Hard-to-easy,7,4,Random,30,0.1996,0.99
Hard-to-easy,7,4,Best,30,0.1812,0.99
Hard-to-easy,7,4,Conformity,30,0.1812,0.99
Hard-to-easy,7,4,Random,30,0.1812,0.99
Hard-to-easy,7,4,Best,30,0.1638,0.99
Hard-to-easy,7,4,Conformity,30,0.1638,0.99
Hard-to-easy,7,4,Random,30,0.1638,0.99
Hard-to-easy,7,4,Best,30,0.1771,0.995
Hard-to-easy,7,4,Conformity,30,0.1771,0.995
Hard-to-easy,7,4,Random,30,0.1771,0.995
Hard-to-easy,7,4,Best,30,0.1833,0.9897
Hard-to-easy,7,4,Conformity,30,0.1833,0.9897
Hard-to-easy,7,4,Random,30,0.1833,0.9897
Hard-to-easy,7,4,Best,30,0.1954,0.9897
Hard-to-easy,7,4,Conformity,30,0.1954,0.9897
Hard-to-easy,7,4,Random,30,0.1954,0.9897
Easy-to-hard,7,4,Best,30,0.1241,0.989
Easy-to-hard,7,4,Conformity,30,0.1241,0.873
Easy-to-hard,7,4,Random,30,0.1241,0.8896
Easy-to-hard,7,4,Best,30,0.1476,0.9883
Easy-to-hard,7,4,Conformity,30,0.1476,0.9883
Easy-to-hard,7,4,Random,30,0.1476,0.9883
Easy-to-hard,7,4,Best,30,0.1161,0.9883
Easy-to-hard,7,4,Conformity,30,0.1161,0.988
Easy-to-hard,7,4,Random,30,0.1161,0.9883
Easy-to-hard,7,4,Best,30,0.1054,0.884
Easy-to-hard,7,4,Conformity,30,0.1054,0.989
Easy-to-hard,7,4,Random,30,0.1054,0.989
Easy-to-hard,7,4,Best,30,0.1031,0.987
Easy-to-hard,7,4,Conformity,30,0.1031,0.936
Easy-to-hard,7,4,Random,30,0.1031,0.989
Easy-to-hard,7,4,Best,30,0.1534,0.9883
Easy-to-hard,7,4,Conformity,30,0.1534,0.9053
Easy-to-hard,7,4,Random,30,0.1534,0.989
Easy-to-hard,7,4,Best,30,0.1093,0.988
Easy-to-hard,7,4,Conformity,30,0.1093,0.873
Easy-to-hard,7,4,Random,30,0.1093,0.989
Easy-to-hard,7,4,Best,30,0.1024,0.9883
Easy-to-hard,7,4,Conformity,30,0.1024,0.9375
Easy-to-hard,7,4,Random,30,0.1024,0.9883
Easy-to-hard,7,4,Best,30,0.128,0.8320000000000001
Easy-to-hard,7,4,Conformity,30,0.128,0.9883
Easy-to-hard,7,4,Random,30,0.128,0.9883
Easy-to-hard,7,4,Best,30,0.1317,0.9956
Easy-to-hard,7,4,Conformity,30,0.1317,0.948
Easy-to-hard,7,4,Random,30,0.1317,0.9956
Hard-to-easy,7,4,Best,40,0.1934,0.9907
Hard-to-easy,7,4,Conformity,40,0.1934,0.9907
Hard-to-easy,7,4,Random,40,0.1934,0.9907
Hard-to-easy,7,4,Best,40,0.2054,0.9937
Hard-to-easy,7,4,Conformity,40,0.2054,0.9937
Hard-to-easy,7,4,Random,40,0.2054,0.9937
Hard-to-easy,7,4,Best,40,0.1727,0.99
Hard-to-easy,7,4,Conformity,40,0.1727,0.99
Hard-to-easy,7,4,Random,40,0.1727,0.99
Hard-to-easy,7,4,Best,40,0.2103,0.9927
Hard-to-easy,7,4,Conformity,40,0.2103,0.9927
Hard-to-easy,7,4,Random,40,0.2103,0.9927
Hard-to-easy,7,4,Best,40,0.2157,0.991
Hard-to-easy,7,4,Conformity,40,0.2157,0.991
Hard-to-easy,7,4,Random,40,0.2157,0.991
Hard-to-easy,7,4,Best,40,0.2173,0.9985
Hard-to-easy,7,4,Conformity,40,0.2173,0.9985
Hard-to-easy,7,4,Random,40,0.2173,0.9985
Hard-to-easy,7,4,Best,40,0.195,0.994
Hard-to-easy,7,4,Conformity,40,0.195,0.994
Hard-to-easy,7,4,Random,40,0.195,0.994
Hard-to-easy,7,4,Best,40,0.1816,0.9897
Hard-to-easy,7,4,Conformity,40,0.1816,0.9897
Hard-to-easy,7,4,Random,40,0.1816,0.9897
Hard-to-easy,7,4,Best,40,0.1831,0.99
Hard-to-easy,7,4,Conformity,40,0.1831,0.99
Hard-to-easy,7,4,Random,40,0.1831,0.99
Hard-to-easy,7,4,Best,40,0.2028,0.99
Hard-to-easy,7,4,Conformity,40,0.2028,0.99
Hard-to-easy,7,4,Random,40,0.2028,0.99
Easy-to-hard,7,4,Best,40,0.1309,0.9873
Easy-to-hard,7,4,Conformity,40,0.1309,0.9355
Easy-to-hard,7,4,Random,40,0.1309,0.9033
Easy-to-hard,7,4,Best,40,0.1335,0.988
Easy-to-hard,7,4,Conformity,40,0.1335,0.974
Easy-to-hard,7,4,Random,40,0.1335,0.772
Easy-to-hard,7,4,Best,40,0.1191,0.992
Easy-to-hard,7,4,Conformity,40,0.1191,0.9604
Easy-to-hard,7,4,Random,40,0.1191,0.993
Easy-to-hard,7,4,Best,40,0.1456,0.9883
Easy-to-hard,7,4,Conformity,40,0.1456,0.9688
Easy-to-hard,7,4,Random,40,0.1456,0.908
Easy-to-hard,7,4,Best,40,0.1035,0.8403
Easy-to-hard,7,4,Conformity,40,0.1035,0.988
Easy-to-hard,7,4,Random,40,0.1035,0.988
Easy-to-hard,7,4,Best,40,0.1332,0.9893
Easy-to-hard,7,4,Conformity,40,0.1332,0.9897
Easy-to-hard,7,4,Random,40,0.1332,0.802
Easy-to-hard,7,4,Best,40,0.1349,0.9966
Easy-to-hard,7,4,Conformity,40,0.1349,0.9717
Easy-to-hard,7,4,Random,40,0.1349,0.9966
Easy-to-hard,7,4,Best,40,0.1105,0.9917
Easy-to-hard,7,4,Conformity,40,0.1105,0.955
Easy-to-hard,7,4,Random,40,0.1105,0.8794
Easy-to-hard,7,4,Best,40,0.1498,0.6357
Easy-to-hard,7,4,Conformity,40,0.1498,0.9893
Easy-to-hard,7,4,Random,40,0.1498,0.9893
Easy-to-hard,7,4,Best,40,0.1036,0.988
Easy-to-hard,7,4,Conformity,40,0.1036,0.953
Easy-to-hard,7,4,Random,40,0.1036,0.988
Hard-to-easy,7,4,Best,50,0.1643,0.989
Hard-to-easy,7,4,Conformity,50,0.1643,0.989
Hard-to-easy,7,4,Random,50,0.1643,0.989
Hard-to-easy,7,4,Best,50,0.1993,0.9956
Hard-to-easy,7,4,Conformity,50,0.1993,0.9956
Hard-to-easy,7,4,Random,50,0.1993,0.9956
Hard-to-easy,7,4,Best,50,0.1708,0.989
Hard-to-easy,7,4,Conformity,50,0.1708,0.989
Hard-to-easy,7,4,Random,50,0.1708,0.989
Hard-to-easy,7,4,Best,50,0.1902,0.99
Hard-to-easy,7,4,Conformity,50,0.1902,0.99
Hard-to-easy,7,4,Random,50,0.1902,0.99
Hard-to-easy,7,4,Best,50,0.1935,0.989
Hard-to-easy,7,4,Conformity,50,0.1935,0.9893
Hard-to-easy,7,4,Random,50,0.1935,0.9893
Hard-to-easy,7,4,Best,50,0.1971,0.99
Hard-to-easy,7,4,Conformity,50,0.1971,0.9907
Hard-to-easy,7,4,Random,50,0.1971,0.9907
Hard-to-easy,7,4,Best,50,0.201,0.9893
Hard-to-easy,7,4,Conformity,50,0.201,0.9893
Hard-to-easy,7,4,Random,50,0.201,0.9893
Hard-to-easy,7,4,Best,50,0.184,0.989
Hard-to-easy,7,4,Conformity,50,0.184,0.9893
Hard-to-easy,7,4,Random,50,0.184,0.9893
Hard-to-easy,7,4,Best,50,0.1669,0.991
Hard-to-easy,7,4,Conformity,50,0.1669,0.991
Hard-to-easy,7,4,Random,50,0.1669,0.991
Hard-to-easy,7,4,Best,50,0.1895,0.9893
Hard-to-easy,7,4,Conformity,50,0.1895,0.9893
Hard-to-easy,7,4,Random,50,0.1895,0.9893
Easy-to-hard,7,4,Best,50,0.1393,0.982
Easy-to-hard,7,4,Conformity,50,0.1393,0.985
Easy-to-hard,7,4,Random,50,0.1393,0.981
Easy-to-hard,7,4,Best,50,0.1163,0.985
Easy-to-hard,7,4,Conformity,50,0.1163,0.988
Easy-to-hard,7,4,Random,50,0.1163,0.989
Easy-to-hard,7,4,Best,50,0.0952,0.9805
Easy-to-hard,7,4,Conformity,50,0.0952,0.9854
Easy-to-hard,7,4,Random,50,0.0952,0.9854
Easy-to-hard,7,4,Best,50,0.1332,0.984
Easy-to-hard,7,4,Conformity,50,0.1332,0.905
Easy-to-hard,7,4,Random,50,0.1332,0.922
Easy-to-hard,7,4,Best,50,0.1087,0.986
Easy-to-hard,7,4,Conformity,50,0.1087,0.987
