trial,network,nodes,edges,probability,distribution,task,proportion,peak,power,srd,samples,steps,time,strategy,init_max_performance,p0,p500,s0,s500
4,BA,100,475,0.1,ND,Ackley,50,16383,8,8,6,500,8.61,Random,0.5501,0.0141,0.99,100,19
5,BA,100,475,0.1,ND,Ackley,50,16383,8,8,6,500,5.26,Best,0.405,0.0209,0.9901,100,17
5,BA,100,475,0.1,ND,Ackley,50,16383,8,8,6,500,6.54,Conformity,0.405,0.0209,0.9901,100,24
5,BA,100,475,0.1,ND,Ackley,50,16383,8,8,6,500,8.2,Random,0.405,0.0209,0.9901,100,20
6,BA,100,475,0.1,ND,Ackley,50,16383,8,8,6,500,5.38,Best,0.4496,0.0116,0.993,100,17
6,BA,100,475,0.1,ND,Ackley,50,16383,8,8,6,500,7.66,Conformity,0.4496,0.0116,0.993,100,16
6,BA,100,475,0.1,ND,Ackley,50,16383,8,8,6,500,9.07,Random,0.4496,0.0116,0.993,100,19
7,BA,100,475,0.1,ND,Ackley,50,16383,8,8,6,500,5.87,Best,0.2884,0.0115,0.99,100,18
7,BA,100,475,0.1,ND,Ackley,50,16383,8,8,6,500,6.92,Conformity,0.2884,0.0115,0.99,100,20
7,BA,100,475,0.1,ND,Ackley,50,16383,8,8,6,500,8.56,Random,0.2884,0.0115,0.99,100,19
8,BA,100,475,0.1,ND,Ackley,50,16383,8,8,6,500,5.33,Best,0.7462,0.0146,0.99,100,18
8,BA,100,475,0.1,ND,Ackley,50,16383,8,8,6,500,6.06,Conformity,0.7462,0.0146,0.99,100,21
8,BA,100,475,0.1,ND,Ackley,50,16383,8,8,6,500,8.09,Random,0.7462,0.0146,0.99,100,19
9,BA,100,475,0.1,ND,Ackley,50,16383,8,8,6,500,5.31,Best,0.7461,0.0114,0.99,100,19
9,BA,100,475,0.1,ND,Ackley,50,16383,8,8,6,500,6.97,Conformity,0.7461,0.0114,0.9571,100,26
9,BA,100,475,0.1,ND,Ackley,50,16383,8,8,6,500,8.99,Random,0.7461,0.0114,0.99,100,17
10,BA,100,475,0.1,ND,Ackley,50,16383,8,8,6,500,5.84,Best,0.5809,0.0168,0.99,100,18
10,BA,100,475,0.1,ND,Ackley,50,16383,8,8,6,500,7.11,Conformity,0.5809,0.0168,0.99,100,21
10,BA,100,475,0.1,ND,Ackley,50,16383,8,8,6,500,9.13,Random,0.5809,0.0168,0.9634,100,21
1,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,6,500,5.65,Best,0.7652,0.1325,0.9901,100,16
1,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,6,500,8.34,Conformity,0.7652,0.1325,0.5992,100,97
1,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,6,500,10.24,Random,0.7652,0.1325,0.6394,100,94
2,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,6,500,6.15,Best,0.9396,0.1131,0.9616,100,24
2,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,6,500,7.65,Conformity,0.9396,0.1131,0.5662,100,98
2,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,6,500,10.41,Random,0.9396,0.1131,0.5816,100,96
3,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,6,500,6.2,Best,0.8409,0.1275,0.9898,100,17
3,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,6,500,7.91,Conformity,0.8409,0.1275,0.7514,100,87
3,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,6,500,10.09,Random,0.8409,0.1275,0.5644,100,97
4,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,6,500,5.59,Best,0.9058,0.1345,0.9916,100,8
4,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,6,500,7.59,Conformity,0.9058,0.1345,0.6241,100,94
4,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,6,500,9.57,Random,0.9058,0.1345,0.6871,100,92
5,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,6,500,5.66,Best,0.967,0.1684,0.9789,100,27
5,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,6,500,7.26,Conformity,0.967,0.1684,0.939,100,31
5,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,6,500,10.53,Random,0.967,0.1684,0.6,100,98
6,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,6,500,6.39,Best,0.9857,0.1204,0.9626,100,21
6,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,6,500,8.34,Conformity,0.9857,0.1204,0.6032,100,97
6,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,6,500,10.9,Random,0.9857,0.1204,0.6308,100,88
7,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,6,500,6.86,Best,0.9821,0.1521,0.972,100,19
7,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,6,500,8.09,Conformity,0.9821,0.1521,0.6961,100,96
7,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,6,500,11.03,Random,0.9821,0.1521,0.6114,100,96
8,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,6,500,5.83,Best,0.9988,0.1256,0.9901,100,14
8,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,6,500,8.26,Conformity,0.9988,0.1256,0.6096,100,94
8,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,6,500,8.87,Random,0.9988,0.1256,0.9391,100,37
9,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,6,500,6.04,Best,0.9002,0.1008,0.9754,100,18
9,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,6,500,7.99,Conformity,0.9002,0.1008,0.7575,100,76
9,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,6,500,9.78,Random,0.9002,0.1008,0.6982,100,90
10,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,6,500,5.07,Best,0.8896,0.1211,0.9953,100,23
10,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,6,500,7.34,Conformity,0.8896,0.1211,0.6088,100,94
10,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,6,500,9.77,Random,0.8896,0.1211,0.6652,100,96
1,BA,100,475,0.1,ND,Ackley,50,16383,8,8,7,500,5.98,Best,0.7327,0.0168,0.99,100,17
1,BA,100,475,0.1,ND,Ackley,50,16383,8,8,7,500,7.23,Conformity,0.7327,0.0168,0.99,100,20
1,BA,100,475,0.1,ND,Ackley,50,16383,8,8,7,500,9.0,Random,0.7327,0.0168,0.99,100,15
2,BA,100,475,0.1,ND,Ackley,50,16383,8,8,7,500,5.47,Best,0.0563,0.002,0.99,100,20
2,BA,100,475,0.1,ND,Ackley,50,16383,8,8,7,500,7.19,Conformity,0.0563,0.002,0.9849,100,19
2,BA,100,475,0.1,ND,Ackley,50,16383,8,8,7,500,8.43,Random,0.0563,0.002,0.99,100,19
3,BA,100,475,0.1,ND,Ackley,50,16383,8,8,7,500,5.44,Best,0.2689,0.0085,0.99,100,19
3,BA,100,475,0.1,ND,Ackley,50,16383,8,8,7,500,6.39,Conformity,0.2689,0.0085,0.99,100,22
3,BA,100,475,0.1,ND,Ackley,50,16383,8,8,7,500,9.23,Random,0.2689,0.0085,0.99,100,17
4,BA,100,475,0.1,ND,Ackley,50,16383,8,8,7,500,5.92,Best,0.3387,0.0134,0.99,100,19
4,BA,100,475,0.1,ND,Ackley,50,16383,8,8,7,500,7.29,Conformity,0.3387,0.0134,0.99,100,24
4,BA,100,475,0.1,ND,Ackley,50,16383,8,8,7,500,8.81,Random,0.3387,0.0134,0.99,100,21
5,BA,100,475,0.1,ND,Ackley,50,16383,8,8,7,500,5.41,Best,0.4363,0.0116,0.9901,100,20
5,BA,100,475,0.1,ND,Ackley,50,16383,8,8,7,500,6.47,Conformity,0.4363,0.0116,0.9901,100,21
5,BA,100,475,0.1,ND,Ackley,50,16383,8,8,7,500,8.31,Random,0.4363,0.0116,0.9901,100,20
6,BA,100,475,0.1,ND,Ackley,50,16383,8,8,7,500,6.91,Best,0.3795,0.0097,0.9877,100,7
6,BA,100,475,0.1,ND,Ackley,50,16383,8,8,7,500,6.64,Conformity,0.3795,0.0097,0.975,100,21
6,BA,100,475,0.1,ND,Ackley,50,16383,8,8,7,500,8.17,Random,0.3795,0.0097,0.99,100,21
7,BA,100,475,0.1,ND,Ackley,50,16383,8,8,7,500,5.52,Best,0.4354,0.018,0.99,100,20
7,BA,100,475,0.1,ND,Ackley,50,16383,8,8,7,500,6.96,Conformity,0.4354,0.018,0.99,100,20
7,BA,100,475,0.1,ND,Ackley,50,16383,8,8,7,500,9.01,Random,0.4354,0.018,0.99,100,19
8,BA,100,475,0.1,ND,Ackley,50,16383,8,8,7,500,5.36,Best,0.3152,0.0072,0.99,100,20
8,BA,100,475,0.1,ND,Ackley,50,16383,8,8,7,500,6.19,Conformity,0.3152,0.0072,0.99,100,22
8,BA,100,475,0.1,ND,Ackley,50,16383,8,8,7,500,8.9,Random,0.3152,0.0072,0.99,100,17
9,BA,100,475,0.1,ND,Ackley,50,16383,8,8,7,500,5.95,Best,0.4494,0.0132,0.99,100,20
9,BA,100,475,0.1,ND,Ackley,50,16383,8,8,7,500,6.55,Conformity,0.4494,0.0132,0.99,100,21
9,BA,100,475,0.1,ND,Ackley,50,16383,8,8,7,500,8.56,Random,0.4494,0.0132,0.99,100,17
10,BA,100,475,0.1,ND,Ackley,50,16383,8,8,7,500,5.72,Best,0.1445,0.005,0.9911,100,17
10,BA,100,475,0.1,ND,Ackley,50,16383,8,8,7,500,7.33,Conformity,0.1445,0.005,0.9911,100,21
10,BA,100,475,0.1,ND,Ackley,50,16383,8,8,7,500,9.09,Random,0.1445,0.005,0.9851,100,16
1,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,7,500,5.63,Best,0.9626,0.1191,0.9801,100,16
1,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,7,500,7.34,Conformity,0.9626,0.1191,0.9898,100,17
1,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,7,500,10.26,Random,0.9626,0.1191,0.6923,100,92
2,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,7,500,6.22,Best,0.8789,0.1099,0.9639,100,35
2,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,7,500,8.13,Conformity,0.8789,0.1099,0.645,100,96
2,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,7,500,10.2,Random,0.8789,0.1099,0.6552,100,94
3,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,7,500,5.72,Best,0.9549,0.1025,0.9802,100,21
3,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,7,500,7.4,Conformity,0.9549,0.1025,0.6278,100,99
3,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,7,500,10.28,Random,0.9549,0.1025,0.6156,100,93
4,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,7,500,5.84,Best,0.9149,0.1161,0.9891,100,16
4,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,7,500,8.21,Conformity,0.9149,0.1161,0.7634,100,72
4,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,7,500,10.79,Random,0.9149,0.1161,0.5886,100,94
5,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,7,500,6.23,Best,0.9825,0.0879,0.9897,100,13
5,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,7,500,8.1,Conformity,0.9825,0.0879,0.7506,100,82
5,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,7,500,10.03,Random,0.9825,0.0879,0.8975,100,31
6,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,7,500,5.86,Best,0.9931,0.1052,0.9831,100,19
6,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,7,500,7.33,Conformity,0.9931,0.1052,0.9898,100,16
6,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,7,500,9.71,Random,0.9931,0.1052,0.7163,100,91
7,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,7,500,5.35,Best,0.999,0.123,0.99,100,16
7,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,7,500,7.47,Conformity,0.999,0.123,0.8816,100,67
7,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,7,500,9.46,Random,0.999,0.123,0.5861,100,99
8,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,7,500,5.36,Best,0.9168,0.1477,0.992,100,19
8,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,7,500,7.27,Conformity,0.9168,0.1477,0.9551,100,37
8,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,7,500,10.39,Random,0.9168,0.1477,0.575,100,99
9,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,7,500,5.72,Best,0.9106,0.1344,0.9878,100,14
9,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,7,500,7.39,Conformity,0.9106,0.1344,0.8684,100,54
9,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,7,500,9.5,Random,0.9106,0.1344,0.6848,100,90
10,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,7,500,5.42,Best,0.9498,0.1377,0.99,100,15
10,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,7,500,6.99,Conformity,0.9498,0.1377,0.957,100,42
10,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,7,500,10.44,Random,0.9498,0.1377,0.6471,100,93
1,BA,100,475,0.1,ND,Ackley,50,16383,8,8,8,500,4.7,Best,0.4045,0.0173,0.99,100,19
1,BA,100,475,0.1,ND,Ackley,50,16383,8,8,8,500,5.28,Conformity,0.4045,0.0173,0.99,100,21
1,BA,100,475,0.1,ND,Ackley,50,16383,8,8,8,500,7.23,Random,0.4045,0.0173,0.99,100,20
2,BA,100,475,0.1,ND,Ackley,50,16383,8,8,8,500,4.54,Best,0.3359,0.0182,0.9917,100,20
2,BA,100,475,0.1,ND,Ackley,50,16383,8,8,8,500,5.24,Conformity,0.3359,0.0182,0.9917,100,20
2,BA,100,475,0.1,ND,Ackley,50,16383,8,8,8,500,6.86,Random,0.3359,0.0182,0.9917,100,19
3,BA,100,475,0.1,ND,Ackley,50,16383,8,8,8,500,4.81,Best,0.4961,0.0162,0.99,100,14
3,BA,100,475,0.1,ND,Ackley,50,16383,8,8,8,500,5.99,Conformity,0.4961,0.0162,0.9851,100,22
3,BA,100,475,0.1,ND,Ackley,50,16383,8,8,8,500,7.56,Random,0.4961,0.0162,0.99,100,17
4,BA,100,475,0.1,ND,Ackley,50,16383,8,8,8,500,4.68,Best,0.346,0.0134,0.99,100,20
4,BA,100,475,0.1,ND,Ackley,50,16383,8,8,8,500,5.09,Conformity,0.346,0.0134,0.99,100,21
4,BA,100,475,0.1,ND,Ackley,50,16383,8,8,8,500,6.9,Random,0.346,0.0134,0.99,100,20
5,BA,100,475,0.1,ND,Ackley,50,16383,8,8,8,500,4.73,Best,0.8538,0.0242,0.99,100,18
5,BA,100,475,0.1,ND,Ackley,50,16383,8,8,8,500,5.53,Conformity,0.8538,0.0242,0.9604,100,28
5,BA,100,475,0.1,ND,Ackley,50,16383,8,8,8,500,7.1,Random,0.8538,0.0242,0.99,100,15
6,BA,100,475,0.1,ND,Ackley,50,16383,8,8,8,500,4.83,Best,0.2884,0.0095,0.99,100,17
6,BA,100,475,0.1,ND,Ackley,50,16383,8,8,8,500,5.69,Conformity,0.2884,0.0095,0.99,100,22
6,BA,100,475,0.1,ND,Ackley,50,16383,8,8,8,500,7.12,Random,0.2884,0.0095,0.99,100,15
7,BA,100,475,0.1,ND,Ackley,50,16383,8,8,8,500,4.59,Best,0.3849,0.0099,0.99,100,17
7,BA,100,475,0.1,ND,Ackley,50,16383,8,8,8,500,5.32,Conformity,0.3849,0.0099,0.99,100,21
7,BA,100,475,0.1,ND,Ackley,50,16383,8,8,8,500,7.22,Random,0.3849,0.0099,0.99,100,21
8,BA,100,475,0.1,ND,Ackley,50,16383,8,8,8,500,4.84,Best,0.0896,0.0028,0.99,100,21
8,BA,100,475,0.1,ND,Ackley,50,16383,8,8,8,500,5.52,Conformity,0.0896,0.0028,0.99,100,22
8,BA,100,475,0.1,ND,Ackley,50,16383,8,8,8,500,7.52,Random,0.0896,0.0028,0.99,100,16
9,BA,100,475,0.1,ND,Ackley,50,16383,8,8,8,500,5.57,Best,0.6073,0.0159,0.99,100,20
9,BA,100,475,0.1,ND,Ackley,50,16383,8,8,8,500,6.09,Conformity,0.6073,0.0159,0.99,100,22
9,BA,100,475,0.1,ND,Ackley,50,16383,8,8,8,500,10.42,Random,0.6073,0.0159,0.99,100,15
10,BA,100,475,0.1,ND,Ackley,50,16383,8,8,8,500,5.57,Best,0.3433,0.008,0.99,100,16
10,BA,100,475,0.1,ND,Ackley,50,16383,8,8,8,500,5.22,Conformity,0.3433,0.008,0.99,100,20
10,BA,100,475,0.1,ND,Ackley,50,16383,8,8,8,500,6.76,Random,0.3433,0.008,0.99,100,19
1,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,8,500,5.12,Best,0.8738,0.0999,0.9711,100,19
1,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,8,500,6.13,Conformity,0.8738,0.0999,0.7293,100,92
1,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,8,500,8.46,Random,0.8738,0.0999,0.6359,100,90
2,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,8,500,6.33,Best,0.9686,0.1513,0.9571,100,35
2,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,8,500,7.6,Conformity,0.9686,0.1513,0.7222,100,87
2,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,8,500,8.02,Random,0.9686,0.1513,0.6212,100,95
3,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,8,500,4.62,Best,0.8961,0.1152,0.9884,100,17
3,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,8,500,5.66,Conformity,0.8961,0.1152,0.9884,100,24
3,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,8,500,7.67,Random,0.8961,0.1152,0.8194,100,74
4,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,8,500,4.62,Best,0.9206,0.1326,0.9911,100,10
4,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,8,500,6.42,Conformity,0.9206,0.1326,0.7012,100,91
4,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,8,500,8.22,Random,0.9206,0.1326,0.6025,100,95
5,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,8,500,5.67,Best,0.8989,0.1346,0.99,100,23
5,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,8,500,5.72,Conformity,0.8989,0.1346,0.9619,100,27
5,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,8,500,8.66,Random,0.8989,0.1346,0.7807,100,64
6,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,8,500,5.26,Best,0.8857,0.0915,0.8519,100,59
6,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,8,500,5.85,Conformity,0.8857,0.0915,0.9453,100,46
6,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,8,500,8.03,Random,0.8857,0.0915,0.6467,100,96
7,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,8,500,4.27,Best,0.9954,0.1784,0.99,100,15
7,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,8,500,6.26,Conformity,0.9954,0.1784,0.9902,100,14
7,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,8,500,7.78,Random,0.9954,0.1784,0.6534,100,97
8,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,8,500,4.92,Best,0.9578,0.1314,0.99,100,21
8,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,8,500,6.37,Conformity,0.9578,0.1314,0.7158,100,86
8,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,8,500,7.86,Random,0.9578,0.1314,0.9515,100,26
9,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,8,500,4.98,Best,0.928,0.1109,0.9923,100,13
9,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,8,500,6.49,Conformity,0.928,0.1109,0.9834,100,14
9,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,8,500,7.97,Random,0.928,0.1109,0.7449,100,85
10,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,8,500,4.68,Best,0.9853,0.099,0.99,100,11
10,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,8,500,5.88,Conformity,0.9853,0.099,0.7237,100,90
10,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,8,500,7.42,Random,0.9853,0.099,0.951,100,41
1,BA,100,475,0.1,ND,Ackley,50,16383,8,8,9,500,4.72,Best,0.444,0.0048,0.99,100,20
1,BA,100,475,0.1,ND,Ackley,50,16383,8,8,9,500,5.2,Conformity,0.444,0.0048,0.99,100,22
1,BA,100,475,0.1,ND,Ackley,50,16383,8,8,9,500,7.22,Random,0.444,0.0048,0.99,100,12
2,BA,100,475,0.1,ND,Ackley,50,16383,8,8,9,500,4.49,Best,0.6881,0.024,0.99,100,20
2,BA,100,475,0.1,ND,Ackley,50,16383,8,8,9,500,5.21,Conformity,0.6881,0.024,0.99,100,21
2,BA,100,475,0.1,ND,Ackley,50,16383,8,8,9,500,7.48,Random,0.6881,0.024,0.99,100,16
3,BA,100,475,0.1,ND,Ackley,50,16383,8,8,9,500,4.58,Best,0.3689,0.009,0.99,100,19
3,BA,100,475,0.1,ND,Ackley,50,16383,8,8,9,500,6.13,Conformity,0.3689,0.009,0.9746,100,21
3,BA,100,475,0.1,ND,Ackley,50,16383,8,8,9,500,6.82,Random,0.3689,0.009,0.99,100,20
4,BA,100,475,0.1,ND,Ackley,50,16383,8,8,9,500,4.37,Best,0.7136,0.0294,0.99,100,19
4,BA,100,475,0.1,ND,Ackley,50,16383,8,8,9,500,5.04,Conformity,0.7136,0.0294,0.99,100,22
4,BA,100,475,0.1,ND,Ackley,50,16383,8,8,9,500,6.79,Random,0.7136,0.0294,0.99,100,19
5,BA,100,475,0.1,ND,Ackley,50,16383,8,8,9,500,4.74,Best,0.6971,0.0199,0.99,100,18
5,BA,100,475,0.1,ND,Ackley,50,16383,8,8,9,500,6.25,Conformity,0.6971,0.0199,0.99,100,19
5,BA,100,475,0.1,ND,Ackley,50,16383,8,8,9,500,7.17,Random,0.6971,0.0199,0.99,100,19
6,BA,100,475,0.1,ND,Ackley,50,16383,8,8,9,500,4.98,Best,0.0826,0.0034,0.99,100,18
6,BA,100,475,0.1,ND,Ackley,50,16383,8,8,9,500,6.21,Conformity,0.0826,0.0034,0.99,100,21
6,BA,100,475,0.1,ND,Ackley,50,16383,8,8,9,500,7.33,Random,0.0826,0.0034,0.99,100,19
7,BA,100,475,0.1,ND,Ackley,50,16383,8,8,9,500,6.84,Best,0.7156,0.0305,0.99,100,20
7,BA,100,475,0.1,ND,Ackley,50,16383,8,8,9,500,6.49,Conformity,0.7156,0.0305,0.9838,100,18
7,BA,100,475,0.1,ND,Ackley,50,16383,8,8,9,500,6.49,Random,0.7156,0.0305,0.99,100,19
8,BA,100,475,0.1,ND,Ackley,50,16383,8,8,9,500,4.5,Best,0.866,0.0184,0.9903,100,20
8,BA,100,475,0.1,ND,Ackley,50,16383,8,8,9,500,6.53,Conformity,0.866,0.0184,0.959,100,35
8,BA,100,475,0.1,ND,Ackley,50,16383,8,8,9,500,7.08,Random,0.866,0.0184,0.9903,100,18
9,BA,100,475,0.1,ND,Ackley,50,16383,8,8,9,500,4.4,Best,0.356,0.0115,0.9936,100,14
9,BA,100,475,0.1,ND,Ackley,50,16383,8,8,9,500,5.2,Conformity,0.356,0.0115,0.9936,100,23
9,BA,100,475,0.1,ND,Ackley,50,16383,8,8,9,500,6.65,Random,0.356,0.0115,0.9936,100,20
10,BA,100,475,0.1,ND,Ackley,50,16383,8,8,9,500,4.44,Best,0.6003,0.0257,0.99,100,19
10,BA,100,475,0.1,ND,Ackley,50,16383,8,8,9,500,5.68,Conformity,0.6003,0.0257,0.99,100,23
10,BA,100,475,0.1,ND,Ackley,50,16383,8,8,9,500,7.39,Random,0.6003,0.0257,0.99,100,18
1,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,9,500,5.04,Best,0.9867,0.1239,0.99,100,13
1,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,9,500,5.34,Conformity,0.9867,0.1239,0.9801,100,23
1,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,9,500,7.7,Random,0.9867,0.1239,0.6986,100,95
2,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,9,500,4.62,Best,0.9814,0.1543,0.9899,100,10
2,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,9,500,7.17,Conformity,0.9814,0.1543,0.7776,100,97
2,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,9,500,7.52,Random,0.9814,0.1543,0.9584,100,31
3,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,9,500,5.35,Best,0.9654,0.1184,0.99,100,12
3,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,9,500,6.29,Conformity,0.9654,0.1184,0.7318,100,87
3,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,9,500,7.78,Random,0.9654,0.1184,0.639,100,90
4,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,9,500,4.67,Best,0.9888,0.1394,0.9675,100,18
4,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,9,500,6.17,Conformity,0.9888,0.1394,0.6723,100,97
4,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,9,500,7.78,Random,0.9888,0.1394,0.7083,100,94
5,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,9,500,4.53,Best,0.5683,0.0776,0.9899,100,13
5,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,9,500,6.4,Conformity,0.5683,0.0776,0.9899,100,16
5,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,9,500,8.26,Random,0.5683,0.0776,0.5776,100,98
6,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,9,500,4.67,Best,0.7961,0.1155,0.9853,100,18
6,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,9,500,6.54,Conformity,0.7961,0.1155,0.8745,100,62
6,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,9,500,7.74,Random,0.7961,0.1155,0.604,100,99
7,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,9,500,4.54,Best,0.8611,0.094,0.99,100,11
7,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,9,500,5.99,Conformity,0.8611,0.094,0.8772,100,48
7,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,9,500,7.55,Random,0.8611,0.094,0.7081,100,91
8,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,9,500,4.7,Best,0.9106,0.1198,0.99,100,13
8,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,9,500,6.29,Conformity,0.9106,0.1198,0.8586,100,53
8,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,9,500,7.63,Random,0.9106,0.1198,0.9024,100,45
9,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,9,500,4.58,Best,0.9916,0.1343,0.9901,100,8
9,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,9,500,5.68,Conformity,0.9916,0.1343,0.8602,100,49
9,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,9,500,7.6,Random,0.9916,0.1343,0.5862,100,96
10,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,9,500,4.51,Best,0.7062,0.1044,0.9896,100,9
10,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,9,500,6.41,Conformity,0.7062,0.1044,0.9862,100,17
